No.,pair_name,display_pair_name,token_1_name,token_1_address,token_2_name,token_2_address,total_tvl,total_cumulative_trade_volume,total_24h_trade_volume,total_min_30_trade_volume,required_total_trade_volume(z),raydium_pool_count,meteora_pool_count,required_raydium_pool_count(Y),sum_of_raydium_and_meteora_pool_count,required_sum_of_raydium_and_meteora_pool_count
1,61uiuu5aAc2HG1ZQaHd3opfLnK6cM4FQnE1jRi28pump-So11111111111111111111111111111111111111112,Dog-SOL,Dog,61uiuu5aAc2HG1ZQaHd3opfLnK6cM4FQnE1jRi28pump,SOL,So11111111111111111111111111111111111111112,109347.21,5021822.35,5021822.3,57494.11,400,2,11,1,13,2
